id,file_artists,file_title,file_path,jams_path
real-book_2738,Joshua Redman,Blues On Sunday,../../partitions/real-book/raw/Blues On Sunday - Joshua Redman.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2738.jams
real-book_2739,,As We Are Gathered,../../partitions/real-book/raw/As We Are Gathered.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2739.jams
real-book_2740,,Rose Room,../../partitions/real-book/raw/Rose Room.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2740.jams
real-book_2741,Pat Metheny,Not to be forgotten,../../partitions/real-book/raw/Not to be forgotten - Pat Metheny.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2741.jams
real-book_2742,W,Tear It Down,../../partitions/real-book/raw/Tear It Down - W. Montgomery.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2742.jams
real-book_2743,,Jammin With Gene (Ammons),../../partitions/real-book/raw/Jammin With Gene (Ammons).Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2743.jams
real-book_2744,,You Make Me Feel Like Dancin',../../partitions/real-book/raw/You Make Me Feel Like Dancin'.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2744.jams
real-book_2745,Jimmy McHugh,A Lovely Way To Spend An Evening,../../partitions/real-book/raw/A Lovely Way To Spend An Evening - Jimmy McHugh.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2745.jams
real-book_2746,,Get Me To The Church On Time,../../partitions/real-book/raw/Get Me To The Church On Time.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2746.jams
real-book_2747,,Dark Island,../../partitions/real-book/raw/Dark Island.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2747.jams
real-book_2748,,Grand Central,../../partitions/real-book/raw/Grand Central.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2748.jams
real-book_2749,Groove Holmes,Good Vibrations,../../partitions/real-book/raw/Good Vibrations - Groove Holmes.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2749.jams
real-book_2750,Rodgers & Hammerstein,All At Once You Love Her,../../partitions/real-book/raw/All At Once You Love Her - Rodgers & Hammerstein.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2750.jams
real-book_2751,,Carry Me Back To Old Virginny,../../partitions/real-book/raw/Carry Me Back To Old Virginny.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2751.jams
real-book_2752,,Deep Water,../../partitions/real-book/raw/Deep Water.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2752.jams
real-book_2753,,Apex Blues,../../partitions/real-book/raw/Apex Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2753.jams
real-book_2754,Cole Porter,Silk Stockings,../../partitions/real-book/raw/Silk Stockings - Cole Porter.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2754.jams
real-book_2755,,Carolina In The Morning,../../partitions/real-book/raw/Carolina In The Morning.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2755.jams
real-book_2756,Richard Adler & Jerry Ross,Hey There,../../partitions/real-book/raw/Hey There - Richard Adler & Jerry Ross.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2756.jams
real-book_2757,Charles Lloyd,Sweet Georgia Bright,../../partitions/real-book/raw/Sweet Georgia Bright - Charles Lloyd.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2757.jams
real-book_2758,Jimmy Van Heusen,All The Way,../../partitions/real-book/raw/All The Way - Jimmy Van Heusen.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2758.jams
real-book_2759,,Blues Walk,../../partitions/real-book/raw/Blues Walk.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2759.jams
real-book_2760,,It's Tight Like That,../../partitions/real-book/raw/It's Tight Like That.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2760.jams
real-book_2761,,(All Of A Sudden) My Heart Sings,../../partitions/real-book/raw/(All Of A Sudden) My Heart Sings.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2761.jams
real-book_2762,,18 Wheels Pushing Forward,../../partitions/real-book/raw/18 Wheels Pushing Forward.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2762.jams
real-book_2763,Neal Hefti,Duet,../../partitions/real-book/raw/Duet - Neal Hefti.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2763.jams
real-book_2764,,You've Got The Magic Touch,../../partitions/real-book/raw/You've Got The Magic Touch.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2764.jams
real-book_2765,,Don't Roll Those Bloodshot Eyes,../../partitions/real-book/raw/Don't Roll Those Bloodshot Eyes.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2765.jams
real-book_2766,,The Best Things Happen While You're Dancing,../../partitions/real-book/raw/The Best Things Happen While You're Dancing.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2766.jams
real-book_2767,,Bop Illusion,../../partitions/real-book/raw/Bop Illusion.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2767.jams
real-book_2768,,Anchors Aweigh,../../partitions/real-book/raw/Anchors Aweigh.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2768.jams
real-book_2769,,Jelly Bean Blues,../../partitions/real-book/raw/Jelly Bean Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2769.jams
real-book_2770,,Buttermilk Mary,../../partitions/real-book/raw/Buttermilk Mary.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2770.jams
real-book_2771,Jean 'Toots' Tielemans,Bluesette [4-4],../../partitions/real-book/raw/Bluesette [4-4] - Jean 'Toots' Tielemans.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2771.jams
real-book_2772,,Final Pocket,../../partitions/real-book/raw/Final Pocket.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2772.jams
real-book_2773,,If I Had My Way,../../partitions/real-book/raw/If I Had My Way.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2773.jams
real-book_2774,,Heart And Soul,../../partitions/real-book/raw/Heart And Soul.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2774.jams
real-book_2775,,Who What Why,../../partitions/real-book/raw/Who What Why.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2775.jams
real-book_2776,,By The Time I Get To Phoenix,../../partitions/real-book/raw/By The Time I Get To Phoenix.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2776.jams
real-book_2777,Frank Loesser,Standing On The Corner,../../partitions/real-book/raw/Standing On The Corner - Frank Loesser.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2777.jams
real-book_2778,,My Old Flame,../../partitions/real-book/raw/My Old Flame.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2778.jams
real-book_2779,,Forest Flower,../../partitions/real-book/raw/Forest Flower.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2779.jams
real-book_2780,Frank Loesser,"My Darling, My Darling","../../partitions/real-book/raw/My Darling, My Darling - Frank Loesser.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_2780.jams
real-book_2781,Gus Kahn,The One I Love (Belongs To Somebody Else),../../partitions/real-book/raw/The One I Love (Belongs To Somebody Else) - Gus Kahn.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2781.jams
real-book_2782,Pat Metheny,Always and Forever,../../partitions/real-book/raw/Always and Forever - Pat Metheny.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2782.jams
real-book_2783,,What Are You Doing New Year's Eve,../../partitions/real-book/raw/What Are You Doing New Year's Eve.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2783.jams
real-book_2784,,Love Me Or Leave Me [Bob Brookmeyer Solo],../../partitions/real-book/raw/Love Me Or Leave Me [Bob Brookmeyer Solo].Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2784.jams
real-book_2785,,Ger The Rigger,../../partitions/real-book/raw/Ger The Rigger.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2785.jams
real-book_2786,,Willow Weep For Me,../../partitions/real-book/raw/Willow Weep For Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2786.jams
real-book_2787,,WALTZES,../../partitions/real-book/raw/WALTZES.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2787.jams
real-book_2788,,Steak Face Blues,../../partitions/real-book/raw/Steak Face Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2788.jams
real-book_2789,,Billy Boy,../../partitions/real-book/raw/Billy Boy.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2789.jams
real-book_2790,,Song For My Love,../../partitions/real-book/raw/Song For My Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2790.jams
real-book_2791,,Mosquitoes,../../partitions/real-book/raw/Mosquitoes.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2791.jams
real-book_2792,,When The Sun Comes Out,../../partitions/real-book/raw/When The Sun Comes Out.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2792.jams
real-book_2793,Charles Mingus,Nostalgia In Times Square,../../partitions/real-book/raw/Nostalgia In Times Square - Charles Mingus.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2793.jams
real-book_2794,Cole Porter,Let's Do It,../../partitions/real-book/raw/Let's Do It - Cole Porter.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2794.jams
real-book_2795,,I Should Care,../../partitions/real-book/raw/I Should Care.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2795.jams
real-book_2796,,Don't Let Your Deal Go Down,../../partitions/real-book/raw/Don't Let Your Deal Go Down.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2796.jams
real-book_2797,,Too Marvelous For Words,../../partitions/real-book/raw/Too Marvelous For Words.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2797.jams
real-book_2798,Charlie Parker,Yardbird Suite,../../partitions/real-book/raw/Yardbird Suite - Charlie Parker.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2798.jams
real-book_2799,,Like A Lover,../../partitions/real-book/raw/Like A Lover.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2799.jams
real-book_2800,,Send In The Clowns,../../partitions/real-book/raw/Send In The Clowns.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2800.jams
real-book_2801,,Time Was,../../partitions/real-book/raw/Time Was.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2801.jams
real-book_2802,,If I Knock The 'l' Out Of Kelly,../../partitions/real-book/raw/If I Knock The 'l' Out Of Kelly.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2802.jams
real-book_2803,Bob Wright & Chet Forrest,It's A Blue World,../../partitions/real-book/raw/It's A Blue World - Bob Wright & Chet Forrest.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2803.jams
real-book_2804,,High Juice,../../partitions/real-book/raw/High Juice.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2804.jams
real-book_2805,,Teddy The Toad,../../partitions/real-book/raw/Teddy The Toad.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2805.jams
real-book_2806,,Don't Let The Sun Catch You Crying,../../partitions/real-book/raw/Don't Let The Sun Catch You Crying.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2806.jams
real-book_2807,,Sultry Serenade,../../partitions/real-book/raw/Sultry Serenade.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2807.jams
real-book_2808,,Deluge,../../partitions/real-book/raw/Deluge.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2808.jams
real-book_2809,Michel Petrucciani,Les Grelots [The Sleighbells],../../partitions/real-book/raw/Les Grelots [The Sleighbells] - Michel Petrucciani.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2809.jams
real-book_2810,,Cumberland Road,../../partitions/real-book/raw/Cumberland Road.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2810.jams
real-book_2811,,Angel Eyes,../../partitions/real-book/raw/Angel Eyes.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2811.jams
real-book_2812,,Ah-Leu-Cha,../../partitions/real-book/raw/Ah-Leu-Cha.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2812.jams
real-book_2813,,Jersey Bounce,../../partitions/real-book/raw/Jersey Bounce.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2813.jams
real-book_2814,,Wolverine Blues,../../partitions/real-book/raw/Wolverine Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2814.jams
real-book_2815,Alan Broadbent,The Long Goodbye,../../partitions/real-book/raw/The Long Goodbye - Alan Broadbent.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2815.jams
real-book_2816,,I've Got A Feeling I'm Falling,../../partitions/real-book/raw/I've Got A Feeling I'm Falling.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2816.jams
real-book_2817,,I've Got A Right To Sing The Blues,../../partitions/real-book/raw/I've Got A Right To Sing The Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2817.jams
real-book_2818,Rodgers & Hammerstein,You've Got To Be Carefully Taught,../../partitions/real-book/raw/You've Got To Be Carefully Taught - Rodgers & Hammerstein.MGU.xlab,../../partitions/real-book/choco/jams/real-book_2818.jams
real-book_2819,,Anytime,../../partitions/real-book/raw/Anytime.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2819.jams
real-book_2820,,That Sunday That Summer,../../partitions/real-book/raw/That Sunday That Summer.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2820.jams
real-book_2821,,Just A Prayer Away,../../partitions/real-book/raw/Just A Prayer Away.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2821.jams
real-book_2822,,I'll Remember You,../../partitions/real-book/raw/I'll Remember You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2822.jams
real-book_2823,,Here's To You,../../partitions/real-book/raw/Here's To You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2823.jams
real-book_2824,,My Kathleen,../../partitions/real-book/raw/My Kathleen.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2824.jams
real-book_2825,,Albert The Lion,../../partitions/real-book/raw/Albert The Lion.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2825.jams
real-book_2826,,Eager Beaver,../../partitions/real-book/raw/Eager Beaver.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2826.jams
real-book_2827,,The Blue Angel,../../partitions/real-book/raw/The Blue Angel.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2827.jams
real-book_2828,,You'd Be Surprised,../../partitions/real-book/raw/You'd Be Surprised.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2828.jams
real-book_2829,,The Night Has A Thousand Eyes,../../partitions/real-book/raw/The Night Has A Thousand Eyes.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2829.jams
real-book_2830,,Not To Worry,../../partitions/real-book/raw/Not To Worry.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2830.jams
real-book_2831,,Bali Ha'i,../../partitions/real-book/raw/Bali Ha'i.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2831.jams
real-book_2832,,I'll Be Your Sweetheart,../../partitions/real-book/raw/I'll Be Your Sweetheart.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2832.jams
real-book_2833,,I'm A Fool To Want You,../../partitions/real-book/raw/I'm A Fool To Want You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2833.jams
real-book_2834,,That's My Desire,../../partitions/real-book/raw/That's My Desire.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2834.jams
real-book_2835,,Poor Butterfly,../../partitions/real-book/raw/Poor Butterfly.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2835.jams
real-book_2836,Arlen & Mercer,That Old Black Magic,../../partitions/real-book/raw/That Old Black Magic - Arlen & Mercer.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2836.jams
real-book_2837,Bud Powell,Un Poco Loco,../../partitions/real-book/raw/Un Poco Loco - Bud Powell.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2837.jams
real-book_2838,,A White Sport Coat,../../partitions/real-book/raw/A White Sport Coat.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2838.jams
real-book_2839,,Slippers,../../partitions/real-book/raw/Slippers.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2839.jams
real-book_2840,Duke Ellington,Satin Doll,../../partitions/real-book/raw/Satin Doll - Duke Ellington.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2840.jams
real-book_2841,,Ottawa Exhibition '64,../../partitions/real-book/raw/Ottawa Exhibition '64.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2841.jams
real-book_2842,,Jazzgossen,../../partitions/real-book/raw/Jazzgossen.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2842.jams
real-book_2843,,The First Time Ever I Saw Your Face,../../partitions/real-book/raw/The First Time Ever I Saw Your Face.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2843.jams
real-book_2844,,Auld Hoose,../../partitions/real-book/raw/Auld Hoose.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_2844.jams
