chart_id,chart_hex,title,artists,genre,tempo,time_signature,jams
30242,a03ea4878240eaf891479ae2ab6d9def776fb67d,Modulations #02,Charts Practice,Medium Swing,0,4/4,1
30243,49b28d2e0e36aaa6a7c3bc1b83fc496aee4f743d,Django 1,Lewis John,Medium Swing,115,4/4,1
30244,d54469c4ef66bf8ddbc6a0f1454dcf82951802fd,,,,,,0
30245,da5df84547ac4fed1090314dcb83fee639e7f4cd,I Surrender Dear  dfb,Barris Harry,Ballad,60,4/4,1
30246,1be84385b6b99dd35362e29e2d542c227d6ecb8a,Someday My Prince Will Come,Churchill Frank,Waltz,10,3/4,1
30247,0ed719b1629be552ae0b6fc366376bb765fb6e44,Django 2,Lewis John,Medium Swing,115,4/4,1
30248,ccc4433bc560e32c891516f3405ec3d8a9abf315,I Want A Little Sugar In My Bowl,"Tim Brymn, Nina Simone, Bert Williams, Hans Zimmer",Medium Ballad,0,4/4,1
30249,4daeac6d03e6305c1a1da3e09e92d8bb15c642d9,Modulations #03,Charts Practice,Medium Swing,0,4/4,1
30250,4b6ae09f3113635dff24d7a672f462c0ed7be43e,I Wanna Be Loved By You  dfb,Stothart-Ruby (Kessel),Medium Swing,180,4/4,1
30251,3c098c3a53829c2a18cb9dc7cf698c08be813c65,,,,,,0
30252,f690c266c5fbdc5cd18ba1a379f3a2412fc589a2,Stolen Moments,Nelson Oliver,Medium Swing,100,4/4,1
30253,922d05defb16fb243a25239a38c25152a9bece45,Modulations #04,Charts Practice,Medium Swing,0,4/4,1
30254,a6cab223341ccbe15d6b6025fcd23cdc4c9adaac,I Won't Dance  dfb,Kern Jerome,Medium Swing,180,4/4,1
30255,9506b016fe2824577671c7afd465ff2a66c32632,Shuffle Boil,Monk Thelonious,Medium Up Swing,100,4/4,1
30256,b65c474f53f3bf6360ffd92572aef7a3b6fcecad,Summertime,Gershwin George,Slow Swing,125,4/4,1
30257,a6e796322d41eda722f3584529a68a7fcc6d9ab1,Sing You Sinners,Sam Coslow & Frank Harling,Medium Swing,0,4/4,1
30258,00495046b8a6aa2bda1ae5609f7581b2a0796f7a,I Wonder Where My Baby Is Tonight P1 dfb,Kahn-Donaldson,Medium Swing,180,4/4,1
30259,6b5b04284671bef98ae3faec2148a805ccfd3bc3,Modulations #05,Charts Practice,Medium Swing,0,4/4,1
30260,ea6be6afdabf95a7cb7f474334f169f867760367,I Wonder Where My Baby Is Tonight P2 dfb,Kahn-Donaldson,Medium Swing,180,4/4,1
30261,73ebb4e7154f818c476ef8661aebc02f18c110d3,Sunny,Hebb Bobby,Rock Pop,135,4/4,1
30262,58426cf43974f8d774cfa10477056a074c35e957,Modulations #06,Charts Practice,Medium Swing,0,4/4,1
30263,996187bf371bb2212a54b5747e087b4f7b2dfafe,Flossie Lou,Dameron Tadd,Medium Up Swing,100,4/4,1
30264,eb871bf83422e65c08e01421a0d42d5e03153449,Pennsylvania 65000 309 316,Composer Unknown,Medium Swing,0,4/4,1
30265,dc160c2b96e97cac5771a37b22bcc009bced2220,,,,,,0
30266,4d04e26377c4eb0a2deedf5eb72cfddf2d71fd9c,Modulations #07,Charts Practice,Medium Swing,0,4/4,1
30267,6313790b81a3c1932162d8b026946274443240f0,I'll Never Be The Same   dfb,Khan-Malneck-Signorelli,Medium Swing,180,4/4,1
30268,2bd70fdd5593eaeb9b3281d6a613aaf21195e5be,,,,,,0
30269,6f232ec50fdfc3870bea856439a21d039ed3e264,,,,,,0
30270,4f251bcfe6d012ef4353f75bb37f5655967d3957,,,,,,0
30271,e7ecdff9e2c5f38e22cfda618199916ba954b3f8,Modulations #08,Charts Practice,Medium Swing,0,4/4,1
30272,ad96bbbf4bea14a634523a3b7f7583b7f2f0c6ce,Pennsylvania 65000  ,Gray Jerry,Medium Swing,0,4/4,1
30273,4a16df27d903622939f411575025e269dd5b2c82,,,,,,0
30274,a3f2aad30a1bacabd2c3f0d9a1edd3bc826bc5ed,,,,,,0
30275,6dc00806164f2c9da9817cc1da53657ac33ed512,I'll See You In My Dreams  dfb,Tradjazz ARR: B.Sharp,Medium Up Swing,240,4/4,1
30276,037ca2649266b23b002313ae6e3c8e0949d70f0a,,,,,,0
30277,621b268ed17efb7209c75df44ff03cbf7a8b18d4,,,,,,0
30278,84e216bfb1c9dff824b27d6b7457a94acbf08621,Piccolo Pete,Baxter Phil,Up Tempo Swing,0,4/4,1
30279,dca869624cb9dcf04cceda2efd8d97759199c856,,,,,,0
30280,69b70cbf3b801d8ff230e2e32366246f866c772c,I'm Forever Blowing Bubbles  dfb,Kenbrovin-Kellette,Medium Swing,180,4/4,1
30281,43532895a63aed300dd1a80508fe5d1d3775d751,Modulations #09,Charts Practice,Medium Swing,0,4/4,1
30282,f0f9b260abdb0136213200155cc05156474ae9b8,"Duke (solos), The",Brubeck,Medium Swing,0,4/4,1
30283,b6302adbd8095a19fc688a41f2cbc8a46dc30020,I've Found A New Baby  dfb,Palmer-Williams,Medium Swing,200,4/4,1
30284,0666f6e3a2a9ba7366f9cc59e0f4f5ed82965136,Modulations #10,Charts Practice,Medium Swing,0,4/4,1
30285,752acfa6d81bd11a1d2b1bb9607b45919a638f53,,,,,,0
30286,fadc2e96783c18f27614a5cdef2ed5770dd65099,La Belle Dame Sans Regrets (Original Traffic),Sting and Dominic Miller,Jazz Bossa,140,4/4,1
30287,2c294970243cd10f7e3b62ba4242d549e2bdab21,,,,,,0
30288,99c96465d95b0766249b05fd0e1ae30e25c1cb56,,,,,,0
30289,2b893f3a362a892bee94943dddab423ad3743aa6,I've Got My Love To Keep Me Warm  dfb,Berlin Irving,Medium Swing,180,4/4,1
30290,f96a3e280b5a96db1aaaaf54a9d5aa932051c0de,,,,,,0
30291,9c94f71d518d5ca3a87b911e142ace84e3cc0959,Modulations #11,Charts Practice,Medium Swing,0,4/4,1
30292,5df96578f813d223b0fa535d498c7924d78a20f8,,,,,,0
30293,ede4c0ca6e31360b1e50e96b6c9100dc05e95002,,,,,,0
30294,02ab730392a203e7bbadaec6349e44387d33f98c,If I Had You -  dfb,Shapiro Ted,Medium Swing,180,4/4,1
30295,420a1bb6f2cdf6d88c5306854260879ed3469676,,,,,,0
30296,0b7dc1614a887c070817cf21bb213a0c3f8e9d6b,,,,,,0
30297,3f8570b04129524ccb2b262bc557ddf6f54f3cd5,Allanjuneally,Werner Kenny,Even 8's,140,3/4,1
30298,aecfbd46dfe72932caaa36a730d0dec1a57aad72,,,,,,0
30299,e7c60c5b3402a9a93726f76ffd88bbe8ed484020,If I Only Had A Brain  dfb,Arlen Harold,Medium Swing,180,4/4,1
30300,0c10c17560589b2289d84e7698f738c858c65d28,And What If I Don't,Hancock Herbie,Medium Bop,110,4/4,1
30301,361f1976bdcbe3ad3f3d9c8b28e74da964f60c06,,,,,,0
30302,6243af05e52ecb8fae2c89c07f5bf3fd00495bd1,Modulations #12,Charts Practice,Medium Swing,0,4/4,1
30303,24f59fc4d0e9417efc0f867f9211e2d9de06e03f,,,,,,0
30304,892c7a2796a15aa74b7481bf8ca4fd99906fb3c9,Indifférence  dfb,Colombo   Mureno,Gypsy Waltz,230,3/4,1
30305,6bea8c292c9e70d1e64efe757cd8ecc468e0603a,And What If I Don't - GH3K,Hancock Herbie,Medium Bop,114,4/4,1
30306,e5959b095f9bb236827037df302be4278ce057c4,,,,,,0
30307,77c16d83388c0cdaa562b80fda5a6ac3890b756b,Modulations #13,Charts Practice,Medium Swing,0,4/4,1
30308,e3183e8a218bf0cd69d12326e28888b2931d9548,Insensiblement  dfb,Misraki Paul,Slow Swing,130,4/4,1
30309,a91e6f2b66a2ddd2649c6794081edde68ed7aafb,,,,,,0
30310,f6104d15a910302946ca901c9c4852ff5b2f6886,Nocturne,Hughes Spike,Slow Swing,0,4/4,1
30311,60203ab487104c6cd6d1e8e86dd54be3b0c7d7e6,,,,,,0
30312,6fc4a94aa0d1318448681dae49384f630b466909,I Can See Clearly Now,Nash Johnny,Reggae Pop,90,4/4,1
30313,e3a45e84c3eb6dbc3b81899d8a09551b6ce3a808,Modulations #14,Charts Practice,Medium Swing,0,4/4,1
30314,7cfd9156389a1d43380ec084f375490cbeda7990,It Don't Mean A Thing  dfb,Ellington Duke,Medium Up Swing,230,4/4,1
30315,c20a4a53e7290e43207069787688f86678d05b3e,My Romance    SukiW,Rodgers Richard,Medium Swing,80,4/4,1
30316,3dccdbf09c5960bd96f863eaf775071bef0488d1,It Had To Be You  dfb,Jones Isham,Medium Swing,160,4/4,1
30317,a1c632174aba6dcdfb55c570351c66d7139e239e,,,,,,0
30318,549d0945a637ef0883bdbf4b872898dec51cec01,Modulations #15,Charts Practice,Medium Swing,0,4/4,1
30319,761b5d8ce5d1d91f2bf4be4061a455f3b25bb2b2,Speechless,Wörz Martina,Ballad,140,4/4,1
30320,1b5047da7dbedb36076a9a0871dc91299b34db57,Joshua,Feldman Victor,Up Tempo Swing,240,4/4,1
30321,e124d11ac0c7771aaa3ca573ff815fe93dc714d6,It's Only a Paper Moon  dfb,Arlen Harold,Medium Swing,180,4/4,1
30322,6c86e1baeadd3a170d88c3173e32acb629a08ce6,Dream A Little Dream Of Me,"Wilbur Schwandt, Fabian Andree, Gus Kahn",Medium Swing,105,4/4,1
30323,ec6cc44a55d449be2511c3102eaf40db9b2beadc,,,,,,0
30324,f19c0d409acc8a6626ba6700485076156ebd132a,,,,,,0
30325,3b323d27c7bdf6afe6badfca21e0934a0bc8c6a2,Modulations #16,Charts Practice,Medium Swing,0,4/4,1
30326,a0986fb76a219970737cfa2b9164fc1d2771941a,"Foggy Day intro, A",Gershwin George,Medium Swing,0,4/4,1
30327,aa84992628e7c0e116754c14a555e6373c0135ee,Modulations #17,Charts Practice,Medium Swing,0,4/4,1
30328,33fa64f630b63419dd78a80eec8302759401315f,"Foggy Day, A",Gershwin George,Medium Swing,120,4/4,1
30329,84f514cb19c2ac58a24c44b9f219db45c4f3efd3,Japanese Sandman  dfb,Whiting-Egan,Ballad,60,4/4,1
30330,a80fac2267d5fdd54b8209cb3e6366ac7634c09d,,,,,,0
30331,8557d24771a88311095fe2b10a188389799d3151,Tootsie roll song,Reinstein arranges Ad wizards,Medium Up Swing,1,4/4,1
30332,7b406fb155f3955d74b6d3b640e46115ba2af81e,Georgia On My Mind,Carmichael Hoagy,Slow Swing,90,4/4,1
30333,8dc813b559107e6d76340f710fcee0fe754b0885,No Shift Whole Steps 1,Charts Practice,Rock Pop,0,4/4,1
30334,a82645e33a3e8380f6e5bec8252319476131c720,Jeepers Creepers  dfb,Warren Harry,Medium Swing,180,4/4,1
30335,012e040344aef3b13fe6b2f91023cc2dc4ac8c45,No Shift Whole Steps 2,Charts Practice,Rock Pop,0,4/4,1
30336,bcff4964725b9997d8aa74734e1a82b35ae82eeb,"Girl From Ipanema, The",Jobim Antonio-Carlos,Bossa Nova,120,4/4,1
30337,af81d95c1c1e8678e7dbcb2f4d88f1efebca45f0,Jitterbug Waltz  dfb,Waller Fats,Waltz,180,3/4,1
30338,90e265549f2c809b3df689587b5a19bd5cab450e,No Problem,Jordan Duke,Medium Swing,140,4/4,1
30339,6c6ceaf917db8c0e085742deac10a1e4e963eac2,Phrygian Dominant (Hm5),Charts Practice,Medium Swing,0,4/4,1
30340,41e558a229bb3e3a3ccd24955abe72cbc47d51af,Summertime,Gershwin George,Slow Swing,110,4/4,1
30341,485c5e64ecaae358a279feb31e36fc0ecf74fb77,Phrygian Mode (Cycle Of 4Ths),Charts Practice,Medium Swing,0,4/4,1
30342,ee92ac6462d641870e75c064b7f4c9652e47921e,Joseph Joseph (Petriarka) dfb,Casman-Steinberg (Eng. Cahn-Chaplin,Medium Swing,200,4/4,1
30343,850a2d17bd932e972776606e2f460c1f03e17f09,Almost Blue (Chet In Tokyo),Costello Elvis,Ballad,0,4/4,1
30344,d0ad7ddacc5323725a36cba04e2f74fe93e2db85,Phrygian Turnaround,Charts Practice,Medium Swing,0,4/4,1
30345,18a53ceb9ac52fa7f51f9c6e5c45b1e4f5e4c4ae,They Can't Take That Away From Me,Gershwin George,Medium Swing,110,4/4,1
30346,e337595d3fbcb5f8c88bf37831779df9e534daa9,Just One For Babik dfb,Saussois-Givone,Medium Swing,180,4/4,1
30347,9065a033b880de1bb7455b14971a511e940363f2,Just One Of Those Things dfb,Porter Cole,Up Tempo Swing,240,4/4,1
30348,e33c6195ffed731e39fe60d6b94057e8842574d8,My Funny Valentine,Rodgers Richard,Ballad,90,4/4,1
30349,f9a6c9aae5fb911246ec792fbfc33f6616991b67,Rhythm Changes 2,Charts Practice,Up Tempo Swing,0,4/4,1
30350,c31f79bc99eee83954115aa6ee641842568d5c63,Les gens qui doutent,Sylvestre Anne,Ballad pop,100,4/4,1
30351,0fbcb60f82275a3e5b42441398c120a15f544f5e,Keepin' Out Of Mischief Now  dfb,Waller Fats,Medium Swing,180,4/4,1
30352,a6783a8abbf21ee8d698e5100ea4b225326fddc2,Misty,Garner Erroll,Ballad,75,4/4,1
30353,59c7dc01184df6b4a7a5baf1044e28bb0d678f80,Put Your Dreams Away (For Another Day),Stephan Weiss/ Paul Mann,Medium Swing,0,3/4,1
30354,3bbc773980746755a06adc7b84f7b04fa573565b,Romanian (Hm4),Charts Practice,Medium Swing,0,4/4,1
30355,7de96417fbf0ac196c20f9877e2ff9a1df6fa830,La Camarde  dfb,Romane,Waltz,230,3/4,1
30356,69bd6f8a0018160543bb28595fe11020519e5419,Running minors,Charts Practice,Medium Swing,0,4/4,1
30357,9b5ffa8218801761374a9e404981e083c41b3ca0,Sweet Georgia Brown,Pinkard-Casey-Bernie,Up Tempo Swing,0,4/4,1
30358,10957ef012f17c0ca39eee7f45a4c9af2e308826,La Folle  dfb,Ferret Pierre 'Baro',Gypsy Waltz,235,3/4,1
30359,e6dbd2aaf90ac11a5a707fc955c5ee23dddc0094,Scale Harmonization (up-down),Charts Practice,Even 8ths,0,4/4,1
30360,45d95fa3326c117aeb45507563b8c58ae9cb1050,Fly Me To The Moon,Howard Bart,Medium Swing,120,4/4,1
30361,30c69bc3dd5b207d0159777d68385a919ce9bddc,,,,,,0
30362,4033cee744a7d2451f94e3cb3be2d26c159d7d29,Scale steps exercise,Charts Practice,Latin,0,4/4,1
30363,3bd6b96228a9b3e281605672eec159ccb45b9d16,,,,,,0
30364,b6dd52bac9d5adda0e785d0dd62cb7cd59a19079,Got Everything (Don't Want Anything) But You,Andy Razaf-Jack Palmer,Medium Swing,140,4/4,1
30365,19951200e390a2b4598411e678e09af365cfd64c,Short 251 Pt A,Charts Practice,Medium Swing,0,4/4,1
30366,feb08b87bc7299573af47601a99178477e3586b1,Short 251 Pt B,Charts Practice,Medium Swing,0,4/4,1
30367,6311724bffe9812ea6608b13d8bc1fbe87c2f616,Moondance,Morrison Van,Medium Swing,120,4/4,1
30368,908f5d0445df4063c6c66c1da0b32d26fe5e1e67,,,,,,0
30369,65bb29d3c8eae748b27c6f77fc5c285392cea620,La Javanaise dfb,Gainsbourg Serge,Waltz,240,3/4,1
30370,922c3140d831c8a6dff3e2f0badbe6a60c85d37a,Short 251s,Charts Practice,Medium Swing,0,4/4,1
30371,7994c218f0b15123557b67b011e27575fd03f868,Satin Doll,Strayhorn-Ellington,Medium Swing,0,4/4,1
30372,fc98451b0a70b7c47541b90be2b2580eccd9aafc,La Mer  dfb,Trenet Charles,Medium,180,4/4,1
30373,56d96813a7ce5e7460fad65339413f15ed89928c,Modesty Blues RB II-Rev JE 2,Dankworth John,Latin,180,4/4,1
30374,57b37f7c816b076448eab76603f6b89b8162a21e,La Vie En Rose  dfb,Piaf-Gugliemi,Ballad,60,4/4,1
30375,2bd32ed4b3041ee7daacaf9f4ff99711222df473,Standard Jazz Turnarounds,Charts Practice,Medium Swing,0,4/4,1
30376,2b2084f6ecdc8c9cfec4265707f18de4ff2a17a6,Moon River,Mancini Henry,Waltz,80,3/4,1
30377,b4ab3d1134139a9e9db83eebbb4f681712ef91ef,Lady Be Good (Oh)  dfb,Gershwin George,Medium Up Swing,240,4/4,1
30378,7c26c819047c7b49e46b512b34a149bb692c6616,,,,,,0
30379,1b505e6efdbddc5165f857ad08afeafb7ec8814d,Superlocrian (Mm7),Charts Practice,Medium Swing,0,4/4,1
30380,22ced16a54224cec80638e1f42307ad36973cfc3,Chank,Scofield John,Medium Funk,100,4/4,1
30381,eb64052f43bad25669171cf351c49481beb1686f,Trane/Tyner Blues,Charts Practice,Medium Swing,0,4/4,1
30382,1effeb3201b5bab05f88e4b65782e75b2e4ccb7f,,,,,,0
30383,1521fd49042e4c767cbd333f2b5a85e316f5b114,Les Feuilles Mortes (Autumn Leaves) dfb,Kosma Joseph,Medium Swing,200,4/4,1
30384,780171285d68f428201c4ae76c8b846cc50e15ef,Turnaround 1 Pt A,Charts Practice,Medium Swing,0,4/4,1
30385,6c2bb9e31f57fc39c926b1f9826b85b86c2f4c84,Chank (A Go Go),Scofield John,Medium Funk,120,2/4,1
30386,fc350468b078db943238bffcc9859f5599a3fa07,Les Feuilles Mortes VERSE (Autumn Leaves) dfb,Kosma Joseph,Rubato,90,3/4,1
30387,5d5dfd6333ccb2d0ea4e9b3098b28686ec2ae4e7,Beautiful Memories,Bridgman Nicholas,Ballad,0,4/4,1
30388,6c461c04339fc0ec48e02dd7f18c7818dbe1c637,Ultralocrian (Hm7),Charts Practice,Medium Swing,0,4/4,1
30389,e3277a2791e71b4f2cd03385d028e41471344bf7,Limehouse Blues  dfb,Braham-Furber,Up Tempo Swing,250,4/4,1
30390,078f843ea0fe50cf711c23c87975f6660ecdeacc,Up The Scale: Chord Steps Pg1,Charts Practice,Gypsy Jazz,0,4/4,1
30391,5d013af789fe5aed97f8291586503eecccdb397b,Morning Showers,Bridgman Nicholas,Medium Swing,0,4/4,1
30392,684af686ae1b7603fa6bb6acc76412600f1f6522,,,,,,0
30393,079581303a9046ecc3066eb163a7af81882b0cb8,Up The Scale: Chord Steps Pg2,Charts Practice,Gypsy Jazz,0,4/4,1
30394,be44c4d9479641fc1b20fe477a4b732654ca00fe,Little White Lies  dfb,Donaldson Walter,Medium Swing,180,4/4,1
30395,ff76a911fafeb1ff992220541e8a8830eab4813d,"Remedy, The",Rosenwinkel Kurt,Medium Swing,100,4/4,1
30396,ff1aadde4f5ae978fbbcc24e5a510d25b59ebeb4,Love Me Tender dfb,Elvis,Medium Swing,120,4/4,1
30397,41571d02b447a5e18f303ceac96df7ffa27dfdb2,Up in minor 3rds dominant (Bb),Charts Practice,Medium Swing,0,4/4,1
30398,706391881281c33dba4c92cbbc8559ef0661e3a2,Lover Man  dfb,Davis-Ramirez-Sherman,Ballad,60,4/4,1
30399,bc6e49b1b4dfa516a6dcd24a93f8ac23f3142eaf,Elevation,Bridgman Nicholas,Medium Swing,0,4/4,1
30400,5a9d727ebae388a3d10cb99a06af72e10567b807,"Remedy (full), The",Rosenwinkel Kurt,Even 8ths,1,4/4,1
30401,594f9fbd9aabc14e0c04b8ab5dd6cadf924e2e29,Up in minor 3rds dominant (f),Charts Practice,Medium Swing,0,4/4,1
30402,eeae0447cfb031711a263378047e9dcca087a57a,Pastel,Garner Erroll,Ballad,60,4/4,1
30403,0a9398e39d4c4e0953d0f9981a5a64017e743e3b,Down Home 2.0,Bridgman Nicholas,Up Tempo Swing,0,4/4,1
30404,1b7a562ac7cdea4c70567c354f74bcd1ba4711e9,Lulu Swing - dfb,Reinhardt Lulu,Medium Swing,180,4/4,1
30405,e96fae1759081fa6a09606c6e885f2337fd307dd,Up in minor 3rds major (Bb),Charts Practice,Medium Swing,0,4/4,1
30406,ea3921712d9117264412e6d0ea3efe2b0eae6fd4,Smooth Landing,Bridgman Nicholas,Medium Swing,0,4/4,1
30407,b70162c40220f977e3254a583ced0ff3782ccb1a,Ma Premiere Guitare  dfb,Brousolle-Distel,Medium Swing,180,4/4,1
30408,20104860c9f050ddc991b63bf92eb059770dd616,Up in minor 3rds major (c),Charts Practice,Medium Swing,0,4/4,1
30409,54e74488d64b2ccb99631b71c3c4490a1592399d,Blue Horizon,Bridgman Nicholas,Medium Swing,0,4/4,1
30410,577f05018f7be786a7c30586bae1ccd0f74aac9b,Night Lights,Mulligan Gerry,Ballad,65,4/4,1
30411,0f3943698ac66eb084155e79e65eb252c8efc751,"Man I Love  dfb, The",Gershwin George,Ballad,60,4/4,1
30412,1734e785af7f482d138a946b5ad6d53adab4707a,Cottontail,Ellington Duke,Up Tempo Swing,1,4/4,1
30413,96d9ea70d68357b75d859f0915dcf2a6c4f8a253,Up in minor 3rds major (f),Charts Practice,Medium Swing,0,4/4,1
30414,dd89b7182400771234ba2b416f06a1baffa4c5cb,Journey of a Leaf,Bridgman Nicholas,Medium Swing,0,4/4,1
30415,15819a0ac457aacb5db05524dd2eb7a793a83b4c,,,,,,0
30416,f45f30c2dfeaecb209787324dfc3ab955f7639bf,Cottontail 3,Ellington Duke,Up Tempo Swing,240,4/4,1
30417,b8ce27d6e5ebdcc7d298588bce8ac7c87a2bbdb0,Night Lights (1965),Mulligan Gerry,Ballad,65,4/4,1
30418,177c0ca173b7ab3bca4bb6c27b72cd96e5c38bc7,Up in minor 3rds minor (Bb),Charts Practice,Medium Swing,0,4/4,1
30419,ca0b73788fda5f3ba55c1083741530dc90197463,Night Lights (g),Mulligan Gerry,Ballad,70,4/4,1
30420,6652c33926b732a8aeb14adb8c6f523eb2dca03f,That Old Fair Is in Town,Bridgman Nicholas,Medium Swing,0,4/4,1
30421,f536f7455708d7d429504cecc5191cb1c90080d9,Up in minor 3rds minor (f),Charts Practice,Medium Swing,0,4/4,1
30422,83a95db3bf8948bf79427fe075301222417ff100,Manoir De Mes Rêves (Django's Castle) dfb,Django,Ballad or Bossa,80,2/4,1
30423,f1f80cd46f6a89636616f56ba66335aa85b37a5f,Beatrice,Rivers Sam,Medium Swing,0,4/4,1
30424,be38b8f356d8f88987c505fef8e4882eb4e45b05,Cascades,Bridgman Nicholas,Ballad,0,4/4,1
30425,613f447b0ea26244adb2a9119991ec7dace7e95d,Marie - dfb,Berlin Irving,Medium Swing,180,4/4,1
30426,9a589b1ad446374175459a5af997dac63e575463,"Nearness Of You, The",Carmichael Hoagy,Ballad,61,4/4,1
30427,15d99127e39b62ee76029bb32c6c49e52be83e18,Vi-ii-V7-I  (circle in 6ths),Charts Practice,Rock Pop,0,4/4,1
30428,73d8bfeb30e70ef99e5153da4f8e55da936bf171,,,,,,0
30429,eb682745d1f536500478e3de98af32ee7464130d,Serpentine,Bridgman Nicholas,Medium Swing,0,4/4,1
30430,3648b1c7ce17af61a220ad06e913e597e820d8b5,Mélodie Au Crépuscule - dfb,Reinhardt Django,Ballad,60,4/4,1
30431,888810634727fe121f1107df3a14db3574742710,,,,,,0
30432,bfcb93a0eb67359dfc70a6e0fd91cc00548c2c08,Let's Fall In Love,Arlen Harold,Medium Swing,105,4/4,1
30433,1e40fadbd26a61744f205e95e02e4eeafefd2b66,Earthworm,Bridgman Nicholas,Medium Swing,0,4/4,1
30434,1978e1c6248ee7bc8744e3e25d3a669ef15b2738,Neptune,Berg Bob,Up Tempo Swing,30,4/4,1
30435,b564f163e5d3998a27105c788540e472e7434c78,circle of fourths major,Charts Practice,Medium Swing,0,4/4,1
30436,0c9fc2f62f77ee8e6671e60cbf155ee5c37c9b0b,Ménilmontant  dfb,Trenet Charles,Medium Swing,180,4/4,1
30437,a6af52115b539d5cef7de47af6c3512904e0abd5,Over The Rainbow (Somewhere) 1,Arlen Harold,Ballad,60,4/4,1
30438,41b57cd4927be745e1d091d7ff772dad877c7b18,,,,,,0
30439,726d2fe3d29f0da9eac686e4ec113cb682ae2e12,,,,,,0
30440,336fab0d330f1cc5741a2b80d54fdeaf4c4380ea,Micro -  dfb,Reinhardt Django,Up Be-Bop,240,4/4,1
30441,a0a37be0f2cf222c8884688fe22c24d2cbaed01f,Wave,Jobim Antonio-Carlos,Bossa Nova,124,4/4,1
30442,3193ee6f5ad965d64d8149546ec006454491d064,101 Eastbound,Fourplay,Funk,100,4/4,1
30443,940aa32837bb7dbc3add6efa2c1654d66edf7913,Midnight In Moscow (Moscow Nights) dfb,Solovyov-Sedoy-Matusovsky,Medium Swing,180,4/4,1
30444,3441cb0d3ff45f3049bc66bc3019ca379f09d391,down in half steps dominant,Charts Practice,Medium Swing,0,4/4,1
30445,dca87e4123ab8257c38708acbd17750795b726ab,X6 xercise,Schwab Kurt,Medium Swing,100,4/4,1
30446,1c22a78839108466d6cd48f85817e5b319449ce4,Selim (Bobby McFerrin version),Davis Miles,Ballad,3,4/4,1
30447,4ac88d50a6a6e602946a115a12bdd612cf00c45c,Lou's Blues,Exercise,Medium Up Swing,130,4/4,1
30448,e8797f595a9e31d573487a67b5ece5428a255ea1,,,,,,0
30449,2a0a63c042dafad025ffff3ab95b0f693cfc37f7,Milko (swing 85)  dfb,Winterstein Titi,Medium Swing,180,4/4,1
30450,7321a89cab827c90c470b1433e98fc70a866e60f,down in half steps major,Charts Practice,Medium Swing,0,4/4,1
30451,3e9652bb273006c1d0ce5878b9dbc8104c04abcb,Blue Bossa,Dorham Kenny,Bossa Nova,131,4/4,1
30452,4ef894a45324ea6fceee67d67899ccb230fac14f,Mimosa  dfb,ala  Schmitt-Winterstein,Gypsy Swing,180,4/4,1
30453,5b29ce03edb3fe5678d0e4cc889c1f33794b4392,An Occasional Man (2 bar tag intro),"Hugh Martin, Ralph Blane",Medium Swing,100,4/4,1
30454,eb0f9644dac407173207fd64f8451813fe78f782,This Will Make You Laugh-JE,Higginbotham Irene,Medium Swing,0,4/4,1
30455,d79cb15ed00cb823a791b73449ef41b974388e40,down in half steps minor,Charts Practice,Medium Swing,0,4/4,1
30456,cfa924151806992948d60eff3a71163deb4f5472,That's All,Haymes-Brandt,Medium Swing,71,4/4,1
30457,c571bb3ec0d03078a2f861e93676b341da780a97,,,,,,0
30458,6dc1f408483966132ec5d844eda849a57b78795a,Minor Swing  dfb,Reinhardt-Grapelli,Up Tempo Swing,180,4/4,1
30459,8ca2e149038fdfd4a7a5cb690529c1c053265656,ii V I by Fourths,Charts Practice,Medium Swing,0,4/4,1
30460,5fcb1b5f6d89d63be430f9a9cf1603ddeb1ffb03,Just Friends,Klenner John,Medium Swing,107,4/4,1
30461,3a66913701250a624830eb051f594ff083c04ad4,Oh Gee,Gee M.,Medium Swing,160,4/4,1
30462,0a361112b6df6555512a82430070a50a9a127726,Mister Sandman  dfb,Ballard Pat,Up Tempo Swing,230,4/4,1
30463,b802bf00c31258b9b72985527d0e671bfb1e6f4a,An Occasional Man (full Intro),"Hugh Martin, Ralph Blane",Medium Swing,100,4/4,1
30464,5880752c5dffac5f08da3338209c357597bb70ab,Mon Dieu (ala E. Piaf) dfb,Vaucaire-Dumont,Ballad,60,4/4,1
30465,a10ed7529fb793a5cdff83fbdc124d34c71c37cf,Unforgettable,Irving Gordon,Ballad,61,4/4,1
30466,d9cfd0c6f628290953bb6625cb3d6ed2b8ca07f6,ii V I by Fourths Doubled,Charts Practice,Medium Swing,0,4/4,1
30467,f18b957ff09a0586b34b7b69f702a94ee991e3f6,Montagne Sainte-Genevieve  dfb,Reinhardt Django,Gypsy Waltz,245,3/4,1
30468,706dea45eed6b81159d37e848f46e07842ee9943,Meditation,Jobim Antonio-Carlos,Bossa Nova,120,4/4,1
30469,df05cd4da554d1764868313f627008e6a780c5c0,Simetria,Rios Mateo,Medium Swing,115,4/4,1
30470,aa433c7488d0715bd9672dfd821cb656bb81e619,Nice Aroma,Composer Unknown,Rock Pop,160,4/4,1
30471,3ce25c8f905a25f9ed678f7f8394293c63e521db,ii V I by Whole Tones,Charts Practice,Medium Swing,0,4/4,1
30472,5146d95e4152e42961c244d31bb56d29d21e4fd0,"Muppet Show Theme  dfb, The",Pottle-Henson,Medium Swing,180,4/4,1
